Date,Descripcion,Coco
2014-10-11,Barahona,7.0
2014-10-11,Distrito Nacional,4.0
2014-10-11,La Altagracia,7.0
2014-10-11,La Romana,7.0
2014-10-11,Puerto Plata,3.0
2014-10-11,San Cristobal,2.0
2014-10-11,Santiago,3.0
2014-10-11,Santo Domingo,4.0
2014-10-12,Barahona,7.0
2014-10-12,Distrito Nacional,4.0
2014-10-12,La Altagracia,7.0
2014-10-12,La Romana,7.0
2014-10-12,Puerto Plata,3.0
2014-10-12,San Cristobal,2.0
2014-10-12,Santiago,3.0
2014-10-12,Santo Domingo,4.0
2014-10-13,Barahona,7.0
2014-10-13,Distrito Nacional,4.0
2014-10-13,La Altagracia,7.0
2014-10-13,La Romana,7.0
2014-10-13,Puerto Plata,3.0
2014-10-13,San Cristobal,2.0
2014-10-13,Santiago,3.0
2014-10-13,Santo Domingo,4.0
2014-10-14,Barahona,7.0
2014-10-14,Distrito Nacional,4.0
2014-10-14,La Altagracia,7.0
2014-10-14,La Romana,7.0
2014-10-14,Puerto Plata,3.0
2014-10-14,San Cristobal,2.0
2014-10-14,Santiago,3.0
2014-10-14,Santo Domingo,4.0
2014-10-15,Barahona,7.0
2014-10-15,Distrito Nacional,4.0
2014-10-15,La Altagracia,7.0
2014-10-15,La Romana,7.0
2014-10-15,Puerto Plata,3.0
2014-10-15,San Cristobal,2.0
2014-10-15,Santiago,3.0
2014-10-15,Santo Domingo,4.0
2014-10-16,Barahona,7.0
2014-10-16,Distrito Nacional,4.0
2014-10-16,La Altagracia,7.0
2014-10-16,La Romana,7.0
2014-10-16,Puerto Plata,3.0
2014-10-16,San Cristobal,2.0
2014-10-16,Santiago,3.0
2014-10-16,Santo Domingo,4.0
2014-10-17,Barahona,7.0
2014-10-17,Distrito Nacional,4.0
2014-10-17,La Altagracia,7.0
2014-10-17,La Romana,7.0
2014-10-17,Puerto Plata,3.0
2014-10-17,San Cristobal,2.0
2014-10-17,Santiago,3.0
2014-10-17,Santo Domingo,4.0
2014-10-18,Barahona,7.0
2014-10-18,Distrito Nacional,4.0
2014-10-18,La Altagracia,7.0
2014-10-18,La Romana,7.0
2014-10-18,Puerto Plata,3.0
2014-10-18,San Cristobal,2.0
2014-10-18,Santiago,3.0
2014-10-18,Santo Domingo,4.0
2014-10-19,Barahona,7.0
2014-10-19,Distrito Nacional,4.0
2014-10-19,La Altagracia,7.0
2014-10-19,La Romana,7.0
2014-10-19,Puerto Plata,3.0
2014-10-19,San Cristobal,2.0
2014-10-19,Santiago,3.0
2014-10-19,Santo Domingo,4.0
2014-10-20,Barahona,7.0
2014-10-20,Distrito Nacional,4.0
2014-10-20,La Altagracia,7.0
2014-10-20,La Romana,7.0
2014-10-20,Puerto Plata,3.0
2014-10-20,San Cristobal,2.0
2014-10-20,Santiago,3.0
2014-10-20,Santo Domingo,4.0
2014-10-21,Barahona,7.0
2014-10-21,Distrito Nacional,4.0
2014-10-21,La Altagracia,7.0
2014-10-21,La Romana,7.0
2014-10-21,Puerto Plata,3.0
2014-10-21,San Cristobal,2.0
2014-10-21,Santiago,3.0
2014-10-21,Santo Domingo,4.0
2014-10-22,Barahona,7.0
2014-10-22,Distrito Nacional,4.0
2014-10-22,La Altagracia,7.0
2014-10-22,La Romana,7.0
2014-10-22,Puerto Plata,3.0
2014-10-22,San Cristobal,2.0
2014-10-22,Santiago,3.0
2014-10-22,Santo Domingo,4.0
2014-10-23,Barahona,7.0
2014-10-23,Distrito Nacional,4.0
2014-10-23,La Altagracia,7.0
2014-10-23,La Romana,7.0
2014-10-23,Puerto Plata,3.0
2014-10-23,San Cristobal,2.0
2014-10-23,Santiago,3.0
2014-10-23,Santo Domingo,4.0
2014-10-24,Barahona,7.0
2014-10-24,Distrito Nacional,4.0
2014-10-24,La Altagracia,7.0
2014-10-24,La Romana,7.0
2014-10-24,Puerto Plata,3.0
2014-10-24,San Cristobal,2.0
2014-10-24,Santiago,3.0
2014-10-24,Santo Domingo,4.0
2014-10-25,Barahona,7.0
2014-10-25,Distrito Nacional,4.0
2014-10-25,La Altagracia,7.0
2014-10-25,La Romana,7.0
2014-10-25,Puerto Plata,3.0
2014-10-25,San Cristobal,2.0
2014-10-25,Santiago,3.0
2014-10-25,Santo Domingo,4.0
2014-10-26,Barahona,7.0
2014-10-26,Distrito Nacional,4.0
2014-10-26,La Altagracia,7.0
2014-10-26,La Romana,7.0
2014-10-26,Puerto Plata,3.0
2014-10-26,San Cristobal,2.0
2014-10-26,Santiago,3.0
2014-10-26,Santo Domingo,4.0
2014-10-27,Barahona,7.0
2014-10-27,Distrito Nacional,4.0
2014-10-27,La Altagracia,7.0
2014-10-27,La Romana,7.0
2014-10-27,Puerto Plata,3.0
2014-10-27,San Cristobal,2.0
2014-10-27,Santiago,3.0
2014-10-27,Santo Domingo,4.0
2014-10-28,Barahona,7.0
2014-10-28,Distrito Nacional,4.0
2014-10-28,La Altagracia,7.0
2014-10-28,La Romana,7.0
2014-10-28,Puerto Plata,3.0
2014-10-28,San Cristobal,2.0
2014-10-28,Santiago,3.0
2014-10-28,Santo Domingo,4.0
2014-10-29,Barahona,7.0
2014-10-29,Distrito Nacional,4.0
2014-10-29,La Altagracia,7.0
2014-10-29,La Romana,7.0
2014-10-29,Puerto Plata,3.0
2014-10-29,San Cristobal,2.0
2014-10-29,Santiago,3.0
2014-10-29,Santo Domingo,4.0
2014-10-30,Barahona,7.0
2014-10-30,Distrito Nacional,4.0
2014-10-30,La Altagracia,7.0
2014-10-30,La Romana,7.0
2014-10-30,Puerto Plata,3.0
2014-10-30,San Cristobal,2.0
2014-10-30,Santiago,3.0
2014-10-30,Santo Domingo,4.0
2014-10-31,Barahona,7.0
2014-10-31,Distrito Nacional,4.0
2014-10-31,La Altagracia,7.0
2014-10-31,La Romana,7.0
2014-10-31,Puerto Plata,3.0
2014-10-31,San Cristobal,2.0
2014-10-31,Santiago,3.0
2014-10-31,Santo Domingo,4.0
2014-11-01,Barahona,7.0
2014-11-01,Distrito Nacional,4.0
2014-11-01,La Altagracia,7.0
2014-11-01,La Romana,7.0
2014-11-01,Puerto Plata,3.0
2014-11-01,San Cristobal,2.0
2014-11-01,Santiago,3.0
2014-11-01,Santo Domingo,4.0
2014-11-02,Barahona,7.0
2014-11-02,Distrito Nacional,4.0
2014-11-02,La Altagracia,7.0
2014-11-02,La Romana,7.0
2014-11-02,Puerto Plata,3.0
2014-11-02,San Cristobal,2.0
2014-11-02,Santiago,3.0
2014-11-02,Santo Domingo,4.0
2014-11-03,Barahona,7.0
2014-11-03,Distrito Nacional,4.0
2014-11-03,La Altagracia,7.0
2014-11-03,La Romana,7.0
2014-11-03,Puerto Plata,3.0
2014-11-03,San Cristobal,2.0
2014-11-03,Santiago,3.0
2014-11-03,Santo Domingo,4.0
2014-11-04,Barahona,7.0
2014-11-04,Distrito Nacional,4.0
2014-11-04,La Altagracia,7.0
2014-11-04,La Romana,7.0
2014-11-04,Puerto Plata,3.0
2014-11-04,San Cristobal,2.0
2014-11-04,Santiago,3.0
2014-11-04,Santo Domingo,4.0
2014-11-05,Barahona,7.0
2014-11-05,Distrito Nacional,4.0
2014-11-05,La Altagracia,7.0
2014-11-05,La Romana,7.0
2014-11-05,Puerto Plata,3.0
2014-11-05,San Cristobal,2.0
2014-11-05,Santiago,3.0
2014-11-05,Santo Domingo,4.0
2014-11-06,Barahona,7.0
2014-11-06,Distrito Nacional,4.0
2014-11-06,La Altagracia,7.0
2014-11-06,La Romana,7.0
2014-11-06,Puerto Plata,3.0
2014-11-06,San Cristobal,2.0
2014-11-06,Santiago,3.0
2014-11-06,Santo Domingo,4.0
2014-11-07,Barahona,7.0
2014-11-07,Distrito Nacional,4.0
2014-11-07,La Altagracia,7.0
2014-11-07,La Romana,7.0
2014-11-07,Puerto Plata,3.0
2014-11-07,San Cristobal,2.0
2014-11-07,Santiago,3.0
2014-11-07,Santo Domingo,4.0
2014-11-08,Barahona,7.0
2014-11-08,Distrito Nacional,4.0
2014-11-08,La Altagracia,7.0
2014-11-08,La Romana,7.0
2014-11-08,Puerto Plata,3.0
2014-11-08,San Cristobal,2.0
2014-11-08,Santiago,3.0
2014-11-08,Santo Domingo,4.0
2014-11-09,Barahona,7.0
2014-11-09,Distrito Nacional,4.0
2014-11-09,La Altagracia,7.0
2014-11-09,La Romana,7.0
2014-11-09,Puerto Plata,3.0
2014-11-09,San Cristobal,2.0
2014-11-09,Santiago,3.0
2014-11-09,Santo Domingo,4.0
2014-11-10,Barahona,7.0
2014-11-10,Distrito Nacional,4.0
2014-11-10,La Altagracia,7.0
2014-11-10,La Romana,7.0
2014-11-10,Puerto Plata,3.0
2014-11-10,San Cristobal,2.0
2014-11-10,Santiago,3.0
2014-11-10,Santo Domingo,4.0
2014-11-11,Barahona,7.0
2014-11-11,Distrito Nacional,4.0
2014-11-11,La Altagracia,7.0
2014-11-11,La Romana,7.0
2014-11-11,Puerto Plata,3.0
2014-11-11,San Cristobal,2.0
2014-11-11,Santiago,3.0
2014-11-11,Santo Domingo,4.0
2014-11-12,Barahona,7.0
2014-11-12,Distrito Nacional,4.0
2014-11-12,La Altagracia,7.0
2014-11-12,La Romana,7.0
2014-11-12,Puerto Plata,3.0
2014-11-12,San Cristobal,2.0
2014-11-12,Santiago,3.0
2014-11-12,Santo Domingo,4.0
2014-11-13,Barahona,7.0
2014-11-13,Distrito Nacional,4.0
2014-11-13,La Altagracia,7.0
2014-11-13,La Romana,7.0
2014-11-13,Puerto Plata,3.0
2014-11-13,San Cristobal,2.0
2014-11-13,Santiago,3.0
2014-11-13,Santo Domingo,4.0
2014-11-14,Barahona,7.0
2014-11-14,Distrito Nacional,4.0
2014-11-14,La Altagracia,7.0
2014-11-14,La Romana,7.0
2014-11-14,Puerto Plata,3.0
2014-11-14,San Cristobal,2.0
2014-11-14,Santiago,3.0
2014-11-14,Santo Domingo,4.0
2014-11-15,Barahona,7.0
2014-11-15,Distrito Nacional,4.0
2014-11-15,La Altagracia,7.0
2014-11-15,La Romana,7.0
2014-11-15,Puerto Plata,3.0
2014-11-15,San Cristobal,2.0
2014-11-15,Santiago,3.0
2014-11-15,Santo Domingo,4.0
2014-11-16,Barahona,7.0
2014-11-16,Distrito Nacional,4.0
2014-11-16,La Altagracia,7.0
2014-11-16,La Romana,7.0
2014-11-16,Puerto Plata,3.0
2014-11-16,San Cristobal,2.0
2014-11-16,Santiago,3.0
2014-11-16,Santo Domingo,4.0
2014-11-17,Barahona,7.0
2014-11-17,Distrito Nacional,4.0
2014-11-17,La Altagracia,7.0
2014-11-17,La Romana,7.0
2014-11-17,Puerto Plata,3.0
2014-11-17,San Cristobal,2.0
2014-11-17,Santiago,3.0
2014-11-17,Santo Domingo,4.0
2014-11-18,Barahona,7.0
2014-11-18,Distrito Nacional,4.0
2014-11-18,La Altagracia,7.0
2014-11-18,La Romana,7.0
2014-11-18,Puerto Plata,3.0
2014-11-18,San Cristobal,2.0
2014-11-18,Santiago,3.0
2014-11-18,Santo Domingo,4.0
2014-11-19,Barahona,7.0
2014-11-19,Distrito Nacional,4.0
2014-11-19,La Altagracia,7.0
2014-11-19,La Romana,7.0
2014-11-19,Puerto Plata,3.0
2014-11-19,San Cristobal,2.0
2014-11-19,Santiago,3.0
2014-11-19,Santo Domingo,4.0
2014-11-20,Barahona,7.0
2014-11-20,Distrito Nacional,4.0
2014-11-20,La Altagracia,7.0
2014-11-20,La Romana,7.0
2014-11-20,Puerto Plata,3.0
2014-11-20,San Cristobal,2.0
2014-11-20,Santiago,3.0
2014-11-20,Santo Domingo,4.0
2014-11-21,Barahona,7.0
2014-11-21,Distrito Nacional,4.0
2014-11-21,La Altagracia,7.0
2014-11-21,La Romana,7.0
2014-11-21,Puerto Plata,3.0
2014-11-21,San Cristobal,2.0
2014-11-21,Santiago,3.0
2014-11-21,Santo Domingo,4.0
2014-11-22,Barahona,7.0
2014-11-22,Distrito Nacional,4.0
2014-11-22,La Altagracia,7.0
2014-11-22,La Romana,7.0
2014-11-22,Puerto Plata,3.0
2014-11-22,San Cristobal,2.0
2014-11-22,Santiago,3.0
2014-11-22,Santo Domingo,4.0
2014-11-23,Barahona,7.0
2014-11-23,Distrito Nacional,4.0
2014-11-23,La Altagracia,7.0
2014-11-23,La Romana,7.0
2014-11-23,Puerto Plata,3.0
2014-11-23,San Cristobal,2.0
2014-11-23,Santiago,3.0
2014-11-23,Santo Domingo,4.0
2014-11-24,Barahona,7.0
2014-11-24,Distrito Nacional,4.0
2014-11-24,La Altagracia,7.0
2014-11-24,La Romana,7.0
2014-11-24,Puerto Plata,3.0
2014-11-24,San Cristobal,2.0
2014-11-24,Santiago,3.0
2014-11-24,Santo Domingo,4.0
2014-11-25,Barahona,7.0
2014-11-25,Distrito Nacional,4.0
2014-11-25,La Altagracia,7.0
2014-11-25,La Romana,7.0
2014-11-25,Puerto Plata,3.0
2014-11-25,San Cristobal,2.0
2014-11-25,Santiago,3.0
2014-11-25,Santo Domingo,4.0
2014-11-26,Barahona,7.0
2014-11-26,Distrito Nacional,4.0
2014-11-26,La Altagracia,7.0
2014-11-26,La Romana,7.0
2014-11-26,Puerto Plata,3.0
2014-11-26,San Cristobal,2.0
2014-11-26,Santiago,3.0
2014-11-26,Santo Domingo,4.0
2014-11-27,Barahona,7.0
2014-11-27,Distrito Nacional,4.0
2014-11-27,La Altagracia,7.0
2014-11-27,La Romana,7.0
2014-11-27,Puerto Plata,3.0
2014-11-27,San Cristobal,2.0
2014-11-27,Santiago,3.0
2014-11-27,Santo Domingo,4.0
2014-11-28,Barahona,7.0
2014-11-28,Distrito Nacional,4.0
2014-11-28,La Altagracia,7.0
2014-11-28,La Romana,7.0
2014-11-28,Puerto Plata,3.0
2014-11-28,San Cristobal,2.0
2014-11-28,Santiago,3.0
2014-11-28,Santo Domingo,4.0
2014-11-29,Barahona,7.0
2014-11-29,Distrito Nacional,4.0
2014-11-29,La Altagracia,7.0
2014-11-29,La Romana,7.0
2014-11-29,Puerto Plata,3.0
2014-11-29,San Cristobal,2.0
2014-11-29,Santiago,3.0
2014-11-29,Santo Domingo,4.0
2014-11-30,Barahona,7.0
2014-11-30,Distrito Nacional,4.0
2014-11-30,La Altagracia,7.0
2014-11-30,La Romana,7.0
2014-11-30,Puerto Plata,3.0
2014-11-30,San Cristobal,2.0
2014-11-30,Santiago,3.0
2014-11-30,Santo Domingo,4.0
2014-12-01,Barahona,7.0
2014-12-01,Distrito Nacional,4.0
2014-12-01,La Altagracia,7.0
2014-12-01,La Romana,7.0
2014-12-01,Puerto Plata,3.0
2014-12-01,San Cristobal,2.0
2014-12-01,Santiago,3.0
2014-12-01,Santo Domingo,4.0
2014-12-02,Barahona,7.0
2014-12-02,Distrito Nacional,4.0
2014-12-02,La Altagracia,7.0
2014-12-02,La Romana,7.0
2014-12-02,Puerto Plata,3.0
2014-12-02,San Cristobal,2.0
2014-12-02,Santiago,3.0
2014-12-02,Santo Domingo,4.0
2014-12-03,Barahona,7.0
2014-12-03,Distrito Nacional,4.0
2014-12-03,La Altagracia,7.0
2014-12-03,La Romana,7.0
2014-12-03,Puerto Plata,3.0
2014-12-03,San Cristobal,2.0
2014-12-03,Santiago,3.0
2014-12-03,Santo Domingo,4.0
2014-12-04,Barahona,7.0
2014-12-04,Distrito Nacional,4.0
2014-12-04,La Altagracia,7.0
2014-12-04,La Romana,7.0
2014-12-04,Puerto Plata,3.0
2014-12-04,San Cristobal,2.0
2014-12-04,Santiago,3.0
2014-12-04,Santo Domingo,4.0
2014-12-05,Barahona,7.0
2014-12-05,Distrito Nacional,4.0
2014-12-05,La Altagracia,7.0
2014-12-05,La Romana,7.0
2014-12-05,Puerto Plata,3.0
2014-12-05,San Cristobal,2.0
2014-12-05,Santiago,3.0
2014-12-05,Santo Domingo,4.0
2014-12-06,Barahona,7.0
2014-12-06,Distrito Nacional,4.0
2014-12-06,La Altagracia,7.0
2014-12-06,La Romana,7.0
2014-12-06,Puerto Plata,3.0
2014-12-06,San Cristobal,2.0
2014-12-06,Santiago,3.0
2014-12-06,Santo Domingo,4.0
2014-12-07,Barahona,7.0
2014-12-07,Distrito Nacional,4.0
2014-12-07,La Altagracia,7.0
2014-12-07,La Romana,7.0
2014-12-07,Puerto Plata,3.0
2014-12-07,San Cristobal,2.0
2014-12-07,Santiago,3.0
2014-12-07,Santo Domingo,4.0
2014-12-08,Barahona,7.0
2014-12-08,Distrito Nacional,4.0
2014-12-08,La Altagracia,7.0
2014-12-08,La Romana,7.0
2014-12-08,Puerto Plata,3.0
2014-12-08,San Cristobal,2.0
2014-12-08,Santiago,3.0
2014-12-08,Santo Domingo,4.0
2014-12-09,Barahona,7.0
2014-12-09,Distrito Nacional,4.0
2014-12-09,La Altagracia,7.0
2014-12-09,La Romana,7.0
2014-12-09,Puerto Plata,3.0
2014-12-09,San Cristobal,2.0
2014-12-09,Santiago,3.0
2014-12-09,Santo Domingo,4.0
2014-12-10,Barahona,7.0
2014-12-10,Distrito Nacional,4.0
2014-12-10,La Altagracia,7.0
2014-12-10,La Romana,7.0
2014-12-10,Puerto Plata,3.0
2014-12-10,San Cristobal,2.0
2014-12-10,Santiago,3.0
2014-12-10,Santo Domingo,4.0
2014-12-11,Barahona,7.0
2014-12-11,Distrito Nacional,4.0
2014-12-11,La Altagracia,7.0
2014-12-11,La Romana,7.0
2014-12-11,Puerto Plata,3.0
2014-12-11,San Cristobal,2.0
2014-12-11,Santiago,3.0
2014-12-11,Santo Domingo,4.0
2014-12-12,Barahona,7.0
2014-12-12,Distrito Nacional,4.0
2014-12-12,La Altagracia,7.0
2014-12-12,La Romana,7.0
2014-12-12,Puerto Plata,3.0
2014-12-12,San Cristobal,2.0
2014-12-12,Santiago,3.0
2014-12-12,Santo Domingo,4.0
2014-12-13,Barahona,7.0
2014-12-13,Distrito Nacional,4.0
2014-12-13,La Altagracia,7.0
2014-12-13,La Romana,7.0
2014-12-13,Puerto Plata,3.0
2014-12-13,San Cristobal,2.0
2014-12-13,Santiago,3.0
2014-12-13,Santo Domingo,4.0
2014-12-14,Barahona,7.0
2014-12-14,Distrito Nacional,4.0
2014-12-14,La Altagracia,7.0
2014-12-14,La Romana,7.0
2014-12-14,Puerto Plata,3.0
2014-12-14,San Cristobal,2.0
2014-12-14,Santiago,3.0
2014-12-14,Santo Domingo,4.0
2014-12-15,Barahona,7.0
2014-12-15,Distrito Nacional,4.0
2014-12-15,La Altagracia,7.0
2014-12-15,La Romana,7.0
2014-12-15,Puerto Plata,3.0
2014-12-15,San Cristobal,2.0
2014-12-15,Santiago,3.0
2014-12-15,Santo Domingo,4.0
2014-12-16,Barahona,7.0
2014-12-16,Distrito Nacional,4.0
2014-12-16,La Altagracia,7.0
2014-12-16,La Romana,7.0
2014-12-16,Puerto Plata,3.0
2014-12-16,San Cristobal,2.0
2014-12-16,Santiago,3.0
2014-12-16,Santo Domingo,4.0
2014-12-17,Barahona,7.0
2014-12-17,Distrito Nacional,4.0
2014-12-17,La Altagracia,7.0
2014-12-17,La Romana,7.0
2014-12-17,Puerto Plata,3.0
2014-12-17,San Cristobal,2.0
2014-12-17,Santiago,3.0
2014-12-17,Santo Domingo,4.0
2014-12-18,Barahona,7.0
2014-12-18,Distrito Nacional,4.0
2014-12-18,La Altagracia,7.0
2014-12-18,La Romana,7.0
2014-12-18,Puerto Plata,3.0
2014-12-18,San Cristobal,2.0
2014-12-18,Santiago,3.0
2014-12-18,Santo Domingo,4.0
2014-12-19,Barahona,7.0
2014-12-19,Distrito Nacional,4.0
2014-12-19,La Altagracia,7.0
2014-12-19,La Romana,7.0
2014-12-19,Puerto Plata,3.0
2014-12-19,San Cristobal,2.0
2014-12-19,Santiago,3.0
2014-12-19,Santo Domingo,4.0
2014-12-20,Barahona,7.0
2014-12-20,Distrito Nacional,4.0
2014-12-20,La Altagracia,7.0
2014-12-20,La Romana,7.0
2014-12-20,Puerto Plata,3.0
2014-12-20,San Cristobal,2.0
2014-12-20,Santiago,3.0
2014-12-20,Santo Domingo,4.0
2014-12-21,Barahona,7.0
2014-12-21,Distrito Nacional,4.0
2014-12-21,La Altagracia,7.0
2014-12-21,La Romana,7.0
2014-12-21,Puerto Plata,3.0
2014-12-21,San Cristobal,2.0
2014-12-21,Santiago,3.0
2014-12-21,Santo Domingo,4.0
2014-12-22,Barahona,7.0
2014-12-22,Distrito Nacional,4.0
2014-12-22,La Altagracia,7.0
2014-12-22,La Romana,7.0
2014-12-22,Puerto Plata,3.0
2014-12-22,San Cristobal,2.0
2014-12-22,Santiago,3.0
2014-12-22,Santo Domingo,4.0
2014-12-23,Barahona,7.0
2014-12-23,Distrito Nacional,4.0
2014-12-23,La Altagracia,7.0
2014-12-23,La Romana,7.0
2014-12-23,Puerto Plata,3.0
2014-12-23,San Cristobal,2.0
2014-12-23,Santiago,3.0
2014-12-23,Santo Domingo,4.0
2014-12-24,Barahona,7.0
2014-12-24,Distrito Nacional,4.0
2014-12-24,La Altagracia,7.0
2014-12-24,La Romana,7.0
2014-12-24,Puerto Plata,3.0
2014-12-24,San Cristobal,2.0
2014-12-24,Santiago,3.0
2014-12-24,Santo Domingo,4.0
2014-12-25,Barahona,7.0
2014-12-25,Distrito Nacional,4.0
2014-12-25,La Altagracia,7.0
2014-12-25,La Romana,7.0
2014-12-25,Puerto Plata,3.0
2014-12-25,San Cristobal,2.0
2014-12-25,Santiago,3.0
2014-12-25,Santo Domingo,4.0
2014-12-26,Barahona,7.0
2014-12-26,Distrito Nacional,4.0
2014-12-26,La Altagracia,7.0
2014-12-26,La Romana,7.0
2014-12-26,Puerto Plata,3.0
2014-12-26,San Cristobal,2.0
2014-12-26,Santiago,3.0
2014-12-26,Santo Domingo,4.0
2014-12-27,Barahona,7.0
2014-12-27,Distrito Nacional,4.0
2014-12-27,La Altagracia,7.0
2014-12-27,La Romana,7.0
2014-12-27,Puerto Plata,3.0
2014-12-27,San Cristobal,2.0
2014-12-27,Santiago,3.0
2014-12-27,Santo Domingo,4.0
2014-12-28,Barahona,7.0
2014-12-28,Distrito Nacional,4.0
2014-12-28,La Altagracia,7.0
2014-12-28,La Romana,7.0
2014-12-28,Puerto Plata,3.0
2014-12-28,San Cristobal,2.0
2014-12-28,Santiago,3.0
2014-12-28,Santo Domingo,4.0
2014-12-29,Barahona,7.0
2014-12-29,Distrito Nacional,4.0
2014-12-29,La Altagracia,7.0
2014-12-29,La Romana,7.0
2014-12-29,Puerto Plata,3.0
2014-12-29,San Cristobal,2.0
2014-12-29,Santiago,3.0
2014-12-29,Santo Domingo,4.0
2014-12-30,Barahona,7.0
2014-12-30,Distrito Nacional,4.0
2014-12-30,La Altagracia,7.0
2014-12-30,La Romana,7.0
2014-12-30,Puerto Plata,3.0
2014-12-30,San Cristobal,2.0
2014-12-30,Santiago,3.0
2014-12-30,Santo Domingo,4.0
2014-12-31,Barahona,7.0
2014-12-31,Distrito Nacional,4.0
2014-12-31,La Altagracia,7.0
2014-12-31,La Romana,7.0
2014-12-31,Puerto Plata,3.0
2014-12-31,San Cristobal,2.0
2014-12-31,Santiago,3.0
2014-12-31,Santo Domingo,4.0
2015-01-01,Barahona,7.0
2015-01-01,Distrito Nacional,4.0
2015-01-01,Espaillat,3.0
2015-01-01,Hermanas Mirabal,3.0
2015-01-01,La Altagracia,7.0
2015-01-01,La Romana,7.0
2015-01-01,La Vega,3.0
2015-01-01,Puerto Plata,3.0
2015-01-01,San Cristobal,2.0
2015-01-01,Santiago,3.0
2015-01-01,Santo Domingo,4.0
2015-01-02,Barahona,7.0
2015-01-02,Distrito Nacional,4.0
2015-01-02,Espaillat,3.0
2015-01-02,Hermanas Mirabal,3.0
2015-01-02,La Altagracia,7.0
2015-01-02,La Romana,7.0
2015-01-02,La Vega,3.0
2015-01-02,Puerto Plata,3.0
2015-01-02,San Cristobal,2.0
2015-01-02,Santiago,3.0
2015-01-02,Santo Domingo,4.0
2015-01-03,Barahona,7.0
2015-01-03,Distrito Nacional,4.0
2015-01-03,Espaillat,3.0
2015-01-03,Hermanas Mirabal,3.0
2015-01-03,La Altagracia,7.0
2015-01-03,La Romana,7.0
2015-01-03,La Vega,3.0
2015-01-03,Puerto Plata,3.0
2015-01-03,San Cristobal,2.0
2015-01-03,Santiago,3.0
2015-01-03,Santo Domingo,4.0
2015-01-04,Barahona,7.0
2015-01-04,Distrito Nacional,4.0
2015-01-04,Espaillat,3.0
2015-01-04,Hermanas Mirabal,3.0
2015-01-04,La Altagracia,7.0
2015-01-04,La Romana,7.0
2015-01-04,La Vega,3.0
2015-01-04,Puerto Plata,3.0
2015-01-04,San Cristobal,2.0
2015-01-04,Santiago,3.0
2015-01-04,Santo Domingo,4.0
2015-01-05,Barahona,7.0
2015-01-05,Distrito Nacional,4.0
2015-01-05,Espaillat,3.0
2015-01-05,Hermanas Mirabal,3.0
2015-01-05,La Altagracia,7.0
2015-01-05,La Romana,7.0
2015-01-05,La Vega,3.0
2015-01-05,Puerto Plata,3.0
2015-01-05,San Cristobal,2.0
2015-01-05,Santiago,3.0
2015-01-05,Santo Domingo,4.0
2015-01-06,Barahona,7.0
2015-01-06,Distrito Nacional,4.0
2015-01-06,Espaillat,3.0
2015-01-06,Hermanas Mirabal,3.0
2015-01-06,La Altagracia,7.0
2015-01-06,La Romana,7.0
2015-01-06,La Vega,3.0
2015-01-06,Puerto Plata,3.0
2015-01-06,San Cristobal,2.0
2015-01-06,Santiago,3.0
2015-01-06,Santo Domingo,4.0
2015-01-07,Barahona,7.0
2015-01-07,Distrito Nacional,4.0
2015-01-07,Espaillat,3.0
2015-01-07,Hermanas Mirabal,3.0
2015-01-07,La Altagracia,7.0
2015-01-07,La Romana,7.0
2015-01-07,La Vega,3.0
2015-01-07,Puerto Plata,3.0
2015-01-07,San Cristobal,2.0
2015-01-07,Santiago,3.0
2015-01-07,Santo Domingo,4.0
2015-01-08,Barahona,7.0
2015-01-08,Distrito Nacional,4.0
2015-01-08,Espaillat,3.0
2015-01-08,Hermanas Mirabal,3.0
2015-01-08,La Altagracia,7.0
2015-01-08,La Romana,7.0
2015-01-08,La Vega,3.0
2015-01-08,Puerto Plata,3.0
2015-01-08,San Cristobal,2.0
2015-01-08,Santiago,3.0
2015-01-08,Santo Domingo,4.0
2015-01-09,Barahona,7.0
2015-01-09,Distrito Nacional,4.0
2015-01-09,Espaillat,3.0
2015-01-09,Hermanas Mirabal,3.0
2015-01-09,La Altagracia,7.0
2015-01-09,La Romana,7.0
2015-01-09,La Vega,3.0
2015-01-09,Puerto Plata,3.0
2015-01-09,San Cristobal,2.0
2015-01-09,Santiago,3.0
2015-01-09,Santo Domingo,4.0
2015-01-10,Barahona,7.0
2015-01-10,Distrito Nacional,4.0
2015-01-10,Espaillat,3.0
2015-01-10,Hermanas Mirabal,3.0
2015-01-10,La Altagracia,7.0
2015-01-10,La Romana,7.0
2015-01-10,La Vega,3.0
2015-01-10,Puerto Plata,3.0
2015-01-10,San Cristobal,2.0
2015-01-10,Santiago,3.0
2015-01-10,Santo Domingo,4.0
2015-01-11,Barahona,7.0
2015-01-11,Distrito Nacional,4.0
2015-01-11,Espaillat,3.0
2015-01-11,Hermanas Mirabal,3.0
2015-01-11,La Altagracia,7.0
2015-01-11,La Romana,7.0
2015-01-11,La Vega,3.0
2015-01-11,Puerto Plata,3.0
2015-01-11,San Cristobal,2.0
2015-01-11,Santiago,3.0
2015-01-11,Santo Domingo,4.0
2015-01-12,Barahona,7.0
2015-01-12,Distrito Nacional,4.0
2015-01-12,Espaillat,3.0
2015-01-12,Hermanas Mirabal,3.0
2015-01-12,La Altagracia,7.0
2015-01-12,La Romana,7.0
2015-01-12,La Vega,3.0
2015-01-12,Puerto Plata,3.0
2015-01-12,San Cristobal,2.0
